"1150","前方海面有多艘船舶和多个浮标，","前方海面有船舶和浮标","前方有多艘船舶和多个浮标","前方有船舶和浮标","前方海面有多艘在航行的船舶和多个浮标"
"192","前方海面上有四个浮标远处是城市还有码头","前方海面上有四个浮标远处是码头和城市海岸线","前方海面上漂浮着四个浮标远处是城市海岸线和码头","前方海面上漂浮着四个浮标远处是码头和城市海岸线","前方海面漂浮着四个浮标远处是城市和码头"
"1043","前方有多条船舶停靠在码头","前方码头有多条船舶停靠","前方码头有多条船舶停靠在岸边","有多条船舶停靠在码头的岸边","前方的码头有多艘船舶停靠"
"1355","前方海面有两个浮标远处是城市，","前方海面有两浮标远处有城市","前方海面有浮标远处是城市","前方海面有多个浮标远处是城市","前方海面有浮标远处有城市"
"1260","前方海面有艘船舶，","前方海面有一艘船舶在航行","前方有艘在航行的船舶","前方有船舶","前方海面有一艘在航行的船舶"
"362","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"1131","前方海面有三艘船舶远处是城市，","前方海面有三艘船舶在远处是城市","前方海面有在航行的船舶城市","前方有船舶城市在远处","前方海面有多艘在航行的船舶远处是城市"
"1211","前方海面有两艘船舶和一个浮标，","前方海面有两艘船舶在航行和一个浮标","前方有两艘在航行的船舶和浮标","前方有船舶和浮标","前方海面有两艘在航行的船舶和一个浮标"
"627","前方海面有一艘船舶和一个浮标，","前方海面有一个浮标和一艘船舶","前方有一个浮标和一艘船舶在航行","前方有一个浮标和在航行的一艘船舶","前方有浮标和一艘船舶"
"1048","前方有多条船舶停靠在码头","前方码头有多条船舶停靠","前方码头有多条船舶停靠在岸边","有多条船舶停靠在码头的岸边","前方的码头有多艘船舶停靠"
"1170","前方海面有多艘船舶，","前方海面有船舶在航行","前方有多艘在航行的船舶","前方有船舶在航行","前方海面有多艘在航行的船舶"
"386","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"678","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"1165","前方海面有多艘船舶和多个浮标，","前方海面有船舶和浮标","前方有多艘船舶和多个浮标","前方有船舶和浮标","前方海面有多艘在航行的船舶和多个浮标"
"1180","前方海面有多艘船舶，","前方海面有两艘船舶在航行","前方有两艘在航行的船舶","前方有船舶在航行","前方海面有两艘在航行的船舶"
"246","前方海面上有一个浮标远处是城市和码头","前方海面上有着一个浮标远处是码头城市海岸线","前方海面上漂浮着一个浮标远处是城市海岸线和码头","前方海面上漂浮着一个浮标远处是码头城市海岸线","前方海面上有一个浮标远处是城市还有码头"
"644","前方海面有一艘船舶，","前方海面有一个船舶","前方有一艘船舶在航行","前方在航行的船舶有一艘","前方有船舶在航行"
"80","前方海面上有两个浮标远处是城市","前方海面上漂浮着两个浮标远处是城市海岸线","前方海面上漂浮着两个浮标在远处是城市海岸线","前方海面上有两个浮标远处是城市海岸线","前方海面上有两个浮标城市在远处"
"169","前方海面上有两个浮标远处是城市和码头","前方海面上有两个浮标远处是码头城市海岸线","前方海面上漂浮着两个浮标远处是城市海岸线和码头","前方海面上漂浮着两个浮标远处是码头城市海岸线","前方海面上有两个浮标远处是城市还有码头"
"1346","前方海面很宽阔远处是城市，","前方海面特别宽阔远处是城市","前方海面很宽阔远处有城市","前方海面特别宽阔远处有城市","前方海面宽阔远处是城市存在"
"61","前方海面上有两个浮标远处是城市","前方海面上漂浮着两个浮标远处是城市海岸线","前方海面上漂浮着两个浮标在远处是城市海岸线","前方海面上漂浮着两个浮标","前方海面上有两个浮标城市在远处"
"1318","前方海面有两个浮标远处是城市，","前方海面有两个浮标远处有城市","前方海面有浮标远处是城市","前方海面有多个浮标远处是城市","前方海面有浮标远处有城市"
"1403","前方海面很宽阔远处是城市和码头，","前方海面特别宽阔远处是城市和码头","前方海面很宽阔远处有城市和码头","前方海面特别宽阔远处有城市和码头","前方海面宽阔远处是城市和码头存在"
"1326","前方海面有两个浮标远处是城市，","前方海面有两个浮标远处有城市","前方海面有浮标远处是城市","前方海面有多个浮标远处是城市","前方海面有浮标远处有城市"
"411","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"360","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"150","前方海域有码头和城市","前方海域有城市和码头","前方海域到达城市和码头","前方海域有高楼林立的城市和码头","前方有高楼林立城市的和码头"
"658","前方海面有一艘船舶，","前方海面有一个船舶","前方有一艘船舶在航行","前方在航行的船舶有一艘","前方有船舶在航行"
"1070","前方有码头和航行的船舶","前方有航行的船舶和码头","前方有船舶和码头","前方远处有船舶在航行","前方有船舶在远处航行"
"660","前方海面有一艘船舶，","前方海面有一个船舶","前方有一艘船舶在航行","前方在航行的船舶有一艘","前方有船舶在航行"
"649","前方海面有一艘船舶，","前方海面有一个船舶","前方有一艘船舶在航行","前方在航行的船舶有一艘","前方有船舶在航行"
"1224","前方海面有艘船舶，","前方海面有一艘船舶在航行","前方有艘在航行的船舶","前方有船舶","前方海面有一艘在航行的船舶"
"1220","前方海面有艘船舶，","前方海面有一艘船舶在航行","前方有艘在航行的船舶","前方有船舶","前方海面有一艘在航行的船舶"
"1268","前方海面有艘船舶，","前方海面有一艘船舶在航行","前方有艘在航行的船舶","前方有船舶","前方海面有一艘在航行的船舶"
"625","前方海面有两艘船舶和一个浮标，","前方海面有一个浮标和两艘船舶","前方有一个浮标和两艘船舶在航行","前方有一个浮标和在航行的两艘船舶","前方有浮标和多艘船舶"
"681","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"326","前方到达码头","前方是码头","前方到达城市码头","前方浮标旁是码头","码头在浮标左侧"
"206","前方海面上有三个浮标远处是城市还有码头","前方海面上有三个浮标远处是码头和城市海岸线","前方海面上漂浮着三个浮标远处是城市海岸线和码头","前方海面上漂浮着三个浮标远处是码头和城市海岸线","前方海面漂浮着三个浮标远处是城市和码头"
"645","前方海面有一艘船舶，","前方海面有一个船舶","前方有一艘船舶在航行","前方在航行的船舶有一艘","前方有船舶在航行"
"394","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"365","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"1327","前方海面有两个浮标远处是城市，","前方海面有两个浮标远处有城市","前方海面有浮标远处是城市","前方海面有多个浮标远处是城市","前方海面有浮标远处有城市"
"91","前方海域有码头和城市","前方海域有城市和码头","前方海域到达城市和码头","前方海域有高楼林立的城市和码头","前方有高楼林立城市的和码头"
"1360","前方海面有两个浮标远处是城市，","前方海面有两浮标远处有城市","前方海面有浮标远处是城市","前方海面有多个浮标远处是城市","前方海面有浮标远处有城市"
"215","前方海面上有两个浮标远处是城市还有码头","前方海面上有两个浮标远处是码头和城市海岸线","前方海面上漂浮着两个浮标远处是城市海岸线和码头","前方海面上漂浮着两个浮标远处是码头和城市海岸线","前方海面漂浮着两个浮标远处是城市和码头"
"664","前方海面有一艘船舶和一个浮标，","前方海面有一个浮标和一艘船舶","前方有一个浮标和一艘船舶在航行","前方有一个浮标和在航行的一艘船舶","前方有浮标和一艘船舶"
"1321","前方海面有两个浮标远处是城市，","前方海面有两个浮标远处有城市","前方海面有浮标远处是城市","前方海面有多个浮标远处是城市","前方海面有浮标远处有城市"
"70","前方海面上有三个浮标远处是城市","前方海面上漂浮着三个浮标远处是城市海岸线","前方海面上漂浮着三个浮标在远处是城市海岸线","前方海面上有三个浮标","前方海面上有三个浮标城市在远处"
"148","前方海面上有两个浮标远处是城市和码头","前方海面上漂浮着两个浮标远处是码头城市海岸线","前方海面上漂浮着两个浮标远处是城市海岸线和码头","前方海面上有两个浮标远处是码头城市海岸线","前方海面上有两个浮标远处是城市还有码头"
"367","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"1243","前方海面一望无际，","前方有一望无际的海面","前方空荡的海面一望无际","前方有一望无际的海面","前方海面空荡"
"152","前方海域有码头和城市","前方海域有城市和码头","前方海域到达城市和码头","前方海域有高楼林立的城市和码头","前方有高楼林立城市的和码头"
"198","前方海面上有三个浮标远处是城市还有码头","前方海面上有三个浮标远处是码头和城市海岸线","前方海面上漂浮着三个浮标远处是城市海岸线和码头","前方海面上漂浮着三个浮标远处是码头和城市海岸线","前方海面漂浮着三个浮标远处是城市和码头"
"29","前方海面上有两个浮标远处是城市","前方海面上漂浮着两个浮标远处是城市海岸线","前方海面上漂浮着两个浮标在远处是城市海岸线","前方海面上漂浮着两个浮标","前方海面上有两个浮标城市在远处"
"689","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"227","前方海面上有一个浮标远处是城市和码头","前方海面上有着一个浮标远处是码头城市海岸线","前方海面上漂浮着一个浮标远处是城市海岸线和码头","前方海面上漂浮着一个浮标远处是码头城市海岸线","前方海面上有一个浮标远处是城市还有码头"
"682","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"1099","前方海面有多艘船舶和多个浮标，","前方海面有船舶和浮标","前方有多艘船舶和多个浮标","前方有船舶和浮标","前方海面有多艘在航行的船舶和多个浮标"
"1366","前方海面很宽阔远处是城市，","前方海面特别宽阔远处是城市","前方海面很宽阔远处有城市","前方海面特别宽阔远处有城市","前方海面宽阔远处是城市存在"
"414","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"157","前方海域有码头和城市","前方海域有城市和码头","前方海域到达城市和码头","前方海域有高楼林立的城市和码头","前方有高楼林立城市的和码头"
"207","前方海面上有三个浮标远处是城市还有码头","前方海面上有三个浮标远处是码头和城市海岸线","前方海面上漂浮着三个浮标远处是城市海岸线和码头","前方海面上漂浮着三个浮标远处是码头和城市海岸线","前方海面漂浮着三个浮标远处是城市和码头"
"7","前方海面和远处的岛屿中间有一艘船舶","前方雾蒙蒙的海面和右侧的岛屿之间有一艘船舶在航行","前方雾蒙蒙的海面和岛屿之间有一艘船舶在航行","前方雾蒙蒙的海面和右侧的岛屿之间有一艘船舶在航行","有一艘船舶在前方雾蒙蒙的海面和岛屿之间航行"
"1103","前方海面有多艘船舶和多个浮标，","前方海面有船舶和浮标","前方有多艘船舶和多个浮标","前方有船舶和浮标","前方海面有多艘在航行的船舶和多个浮标"
"640","前方海面有一艘船舶，","前方海面有一个船舶","前方有一艘船舶在航行","前方在航行的船舶有一艘","前方有船舶在航行"
"74","前方海面上有两个浮标远处是城市","前方海面上漂浮着两个浮标远处是城市海岸线","前方海面上漂浮着两个浮标在远处是城市海岸线","前方海面上有两个浮标远处是城市海岸线","前方海面上有两个浮标城市在远处"
"1140","前方海面有三艘船舶远处是城市，","前方海面有三艘船舶在远处是城市","前方海面有在航行的船舶城市","前方有船舶城市在远处","前方海面有多艘在航行的船舶远处是城市"
"361","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"1369","前方海面很宽阔远处是城市，","前方海面特别宽阔远处是城市","前方海面很宽阔远处有城市","前方海面特别宽阔远处有城市","前方海面宽阔远处是城市存在"
"162","前方海域有码头和城市","前方海域有城市和码头","前方海域到达城市和码头","前方海域有高楼林立的城市和码头","前方有高楼林立城市的和码头"
"268","前方海域有码头和城市","前方海域有城市和码头","前方海域到达城市和码头","前方海域有高楼林立的城市和码头","前方有高楼林立城市的和码头"
"254","前方海面上有一个浮标远处是城市和码头","前方海面上有着一个浮标远处是码头城市海岸线","前方海面上漂浮着一个浮标远处是城市海岸线和码头","前方海面上漂浮着一个浮标远处是码头城市海岸线","前方海面上有一个浮标远处是城市还有码头"
"1053","前方有多条船舶停靠在码头","前方码头有多条船舶停靠","前方码头有多条船舶停靠在岸边","有多条船舶停靠在码头的岸边","前方的码头有多艘船舶停靠"
"422","前方到达码头","前方左侧是码头右侧的海面有一艘船在航行","前方右侧的海面有一艘船在航行左侧是码头","前方是码头远处是城市桥梁","码头在左侧"
"149","前方海域有码头和城市","前方海域有城市和码头","前方海域到达城市和码头","前方海域有高楼林立的城市和码头","前方有高楼林立城市的和码头"
"1347","前方海面很宽阔远处是城市，","前方海面特别宽阔远处是城市","前方海面很宽阔远处有城市","前方海面特别宽阔远处有城市","前方海面宽阔远处是城市存在"
"357","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"219","前方海面上有一个浮标远处是城市和码头","前方海面上有着一个浮标远处是码头城市海岸线","前方海面上漂浮着一个浮标远处是城市海岸线和码头","前方海面上漂浮着一个浮标远处是码头城市海岸线","前方海面上有一个浮标远处是城市还有码头"
"42","前方海域尽头是城市的海岸线","前方海域是城市的海岸线","在前方是城市的海岸线","前方海域尽头是城市","前方到达城市"
"1351","前方海面有两个浮标远处是城市，","前方海面有两浮标远处有城市","前方海面有浮标远处是城市","前方海面有多个浮标远处是城市","前方海面有浮标远处有城市"
"114","前方海面上有两个浮标远处是城市还有码头","前方海面上有两个浮标远处是码头和城市海岸线","前方海面上漂浮着两个浮标远处是城市海岸线和码头","前方海面上漂浮着两个浮标远处是码头和城市海岸线","前方海面漂浮着两个浮标远处是城市和码头"
"616","前方海面有四艘船舶，","前方海面有四个船舶","前方有四艘船舶在航行","前方在航行的船舶有四艘","前方有多艘船舶"
"57","前方海面上有两个浮标远处是城市","前方海面上漂浮着两个浮标远处是城市海岸线","前方海面上漂浮着两个浮标在远处是城市海岸线","前方海面上漂浮着两个浮标","前方海面上有两个浮标城市在远处"
"355","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"380","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"691","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"25","前方海面和远处的岛屿中间有一艘船舶","前方雾蒙蒙的海面和右侧的岛屿之间有一艘船舶在航行","前方雾蒙蒙的海面和岛屿之间有一艘船舶在右侧航行","前方海面和岛屿之间有一艘船舶在右侧航行","有一艘船舶在前方雾蒙蒙的海面和岛屿之间航行"
"384","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"624","前方海面有两艘船舶和一个浮标，","前方海面有一个浮标和两艘船舶","前方有一个浮标和两艘船舶在航行","前方有一个浮标和在航行的两艘船舶","前方有浮标和多艘船舶"
"629","前方海面有一艘船舶和一个浮标，","前方海面有一个浮标和一艘船舶","前方有一个浮标和一艘船舶在航行","前方有一个浮标和在航行的一艘船舶","前方有浮标和一艘船舶"
"52","前方海面上有两个浮标远处是城市","前方海面上漂浮着两个浮标远处是城市海岸线","前方海面上漂浮着两个浮标在远处是城市海岸线","前方海面上漂浮着两个浮标","前方海面上有两个浮标城市在远处"
"1255","前方海面有艘船舶，","前方海面有一艘船舶在航行","前方有艘在航行的船舶","前方有船舶","前方海面有一艘在航行的船舶"
"1342","前方海面很宽阔远处是城市，","前方海面特别宽阔远处是城市","前方海面很宽阔远处有城市","前方海面特别宽阔远处有城市","前方海面宽阔远处是城市存在"
"1095","前方海面有多艘船舶和多个浮标，","前方海面有船舶和浮标","前方有多艘船舶和多个浮标","前方有船舶和浮标","前方海面有多艘在航行的船舶和多个浮标"
"298","前方到达码头","前方是码头","前方到达城市码头","前方浮标旁是码头","码头在浮标左侧"
"1415","前方海面有三个浮标远处是城市和码头，","前方海面有三个浮标远处有城市还有码头","前方海面有三浮标远处是城市和码头","前方海面有三个浮标远处是城市还有码头","前方海面有三浮标远处有城市还有码头"
"1197","前方海面有多艘船舶，","前方海面有两艘船舶在航行","前方有两艘在航行的船舶","前方有船舶在航行","前方海面有两艘在航行的船舶"
"605","前方海面有三艘船舶和一个浮标，","前方海面有一个浮标和三艘船舶","前方有一个浮标和三艘船舶在航行","前方有一个浮标和在航行的三艘船舶","前方有浮标和多艘船舶"
"385","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"19","前方海面和远处的岛屿中间有一艘船舶","前方雾蒙蒙的海面和右侧的岛屿之间有一艘船舶在航行","前方雾蒙蒙的海面和岛屿之间有一艘船舶在右侧航行","前方海面和岛屿之间有一艘船舶在右侧航行","有一艘船舶在前方雾蒙蒙的海面和岛屿之间航行"
"1167","前方海面有多艘船舶和多个浮标，","前方海面有船舶和浮标","前方有多艘船舶和多个浮标","前方有船舶和浮标","前方海面有多艘在航行的船舶和多个浮标"
"372","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"84","前方海面上有一个浮标远处是城市和码头","前方海面上漂浮着一个浮标远处是城市海岸线和码头","前方海面上有一个浮标远处是码头和城市海岸线","前方海面上漂浮着一个浮标远处是码头和城市海岸线","前方海面上有一个浮标城市和码头在远处"
"62","前方海面上有三个浮标远处是城市","前方海面上漂浮着三个浮标远处是城市海岸线","前方海面上漂浮着三个浮标在远处是城市海岸线","前方海面上漂浮着三个浮标","前方海面上有三个浮标城市在远处"
"306","前方到达码头","前方是码头","前方到达城市码头","前方浮标旁是码头","码头在浮标左侧"
"319","前方到达码头","前方是码头","前方到达城市码头","前方浮标旁是码头","码头在浮标左侧"
"391","前方到达码头","前方是码头","前方到达城市码头","前方是码头远处是城市桥梁","码头在左侧"
"1262","前方海面有艘船舶，","前方海面有一艘船舶在航行","前方有艘在航行的船舶","前方有船舶","前方海面有一艘在航行的船舶"
"13","前方海面和远处的岛屿中间有一艘船舶","前方雾蒙蒙的海面和右侧的岛屿之间有一艘船舶在航行","前方雾蒙蒙的海面和岛屿之间有一艘船舶在航行","前方雾蒙蒙的海面和右侧的岛屿之间有一艘船舶在航行","有一艘船舶在前方雾蒙蒙的海面和岛屿之间航行"
"216","前方海面上有一个浮标远处是城市还有码头","前方海面上漂浮着一个浮标远处是码头和城市海岸线","前方海面上漂浮着一个浮标远处是城市海岸线和码头","前方海面上漂浮着一个浮标远处是码头和城市海岸线","前方海面漂浮着两个浮标远处是城市和码头"
"601","前方有多条船舶停靠在码头","前方码头有多条船舶停靠","前方码头有多条船舶停靠在岸边","有多条船舶停靠在码头的岸边","前方的码头有多艘船舶停靠"
"1078","前方有码头和航行的船舶","前方有航行的船舶和码头","前方有船舶和码头","前方远处有船舶在航行","前方有船舶在远处航行"
"257","前方海面上有一个浮标远处是城市和码头","前方海面上有着一个浮标远处是码头城市海岸线","前方海面上漂浮着一个浮标远处是城市海岸线和码头","前方海面上漂浮着一个浮标远处是码头城市海岸线","前方海面上有一个浮标远处是城市还有码头"
"1039","前方有多条船舶停靠在码头","前方码头有多条船舶停靠","前方码头有多条船舶停靠在岸边","有多条船舶停靠在码头的岸边","前方的码头有多艘船舶停靠"
"1223","前方海面有艘船舶，","前方海面有一艘船舶在航行","前方有艘在航行的船舶","前方有船舶","前方海面有一艘在航行的船舶"
"424","前方到达码头","前方左侧是码头右侧的海面有一艘船在航行","前方右侧的海面有一艘船在航行左侧是码头","前方是码头远处是城市桥梁","码头在左侧"
